step,train/loss,train/psnr,val/avg_psnr,val/imagenet-blur_psnr,val/imagenet-blur_ssim
43500,0.12035557627677917,16.27555274963379,,,
43600,0.13405585289001465,16.346323013305664,,,
43700,0.17217811942100525,15.290172576904297,,,
43800,0.10930858552455902,16.840831756591797,,,
43900,0.140239417552948,15.341913223266602,,,
44000,0.1009010374546051,17.14248275756836,,,
44100,0.14084739983081818,16.053485870361328,,,
44200,0.11451291292905807,16.54228973388672,,,
44300,0.18501198291778564,14.54777717590332,,,
44400,0.145283043384552,15.791498184204102,,,
44500,0.21049122512340546,14.035629272460938,,,
44600,0.13886897265911102,15.846789360046387,,,
44700,0.12244878709316254,16.614887237548828,,,
44800,0.11878232657909393,16.53944206237793,,,
44900,0.105101577937603,16.705368041992188,,,
45000,0.2078460156917572,14.500814437866211,,,
45100,0.14331337809562683,15.113018035888672,,,
45200,0.1626349240541458,14.899213790893555,,,
45300,0.16606521606445312,15.554383277893066,,,
45400,0.17652523517608643,14.248810768127441,,,
45500,0.13959507644176483,16.220104217529297,,,
45600,0.10831184685230255,17.517850875854492,,,
45700,0.13438084721565247,16.10975456237793,,,
45800,0.14932337403297424,15.528478622436523,,,
45900,0.140600323677063,15.467806816101074,,,
46000,0.13368338346481323,15.848711013793945,,,
46100,0.1407632976770401,15.800049781799316,,,
46200,0.16619378328323364,14.837381362915039,,,
46300,0.17056402564048767,14.92564582824707,,,
46400,0.16382670402526855,15.412310600280762,,,
46500,0.10172207653522491,17.038509368896484,,,
46600,0.19335465133190155,13.929374694824219,,,
46700,0.12402260303497314,16.293567657470703,,,
46800,0.1585768610239029,15.188003540039062,,,
46900,0.20636270940303802,14.028968811035156,,,
47000,0.17576250433921814,14.74496841430664,,,
47100,0.18101641535758972,14.21860408782959,,,
47200,0.12958082556724548,16.49140167236328,,,
47300,0.1843041628599167,14.556599617004395,,,
47400,0.167186439037323,16.03702163696289,,,
47500,0.17316631972789764,15.506214141845703,,,
47600,0.10430996119976044,16.34903335571289,,,
47700,0.15087121725082397,15.747066497802734,,,
47800,0.1569039225578308,15.18404483795166,,,
47900,0.13489998877048492,16.23239517211914,,,
48000,0.1382816880941391,15.693199157714844,,,
48100,0.15863783657550812,15.557686805725098,,,
48200,0.15319469571113586,16.12820816040039,,,
48300,0.12821561098098755,16.69333267211914,,,
48400,0.10765525698661804,16.802867889404297,,,
48500,0.160898357629776,15.710575103759766,,,
48600,0.1071740984916687,16.60633659362793,,,
48700,0.1443563550710678,16.321636199951172,,,
48800,0.1009242981672287,17.045825958251953,,,
48900,0.07991403341293335,17.684703826904297,,,
49000,0.14674270153045654,15.061822891235352,,,
49100,0.15216359496116638,16.374164581298828,,,
49200,0.15750977396965027,15.660622596740723,,,
49300,0.10948991775512695,16.27900505065918,,,
49400,0.09979890286922455,16.757701873779297,,,
49500,0.14315232634544373,17.012950897216797,,,
49600,0.1325397491455078,15.88298225402832,,,
49700,0.13321328163146973,15.962064743041992,,,
49800,0.17791849374771118,14.259513854980469,,,
49900,0.11911958456039429,16.178298950195312,,,
50000,0.1347106397151947,15.86302661895752,,,
50100,0.1578761786222458,14.993820190429688,,,
50200,0.15680965781211853,15.65871810913086,,,
50300,0.12482720613479614,16.196189880371094,,,
50400,0.16475439071655273,14.62779712677002,,,
50500,0.13307443261146545,15.930880546569824,,,
50600,0.14510184526443481,15.973918914794922,,,
50700,0.1147993952035904,16.462604522705078,,,
50800,0.20855647325515747,14.075275421142578,,,
50900,0.2272220104932785,15.855947494506836,,,
51000,0.12874653935432434,15.870820999145508,,,
51100,0.1443021297454834,15.64726734161377,,,
51200,0.11129309237003326,17.156005859375,,,
51300,0.1561603546142578,15.831676483154297,,,
51400,0.17280608415603638,15.153325080871582,,,
51500,0.14855319261550903,16.605533599853516,,,
51600,0.12010897696018219,16.639968872070312,,,
51700,0.1487681120634079,15.408924102783203,,,
51800,0.11898982524871826,16.47402572631836,,,
51900,0.13925129175186157,16.56744384765625,,,
52000,0.12413491308689117,16.047710418701172,,,
52100,0.14110052585601807,15.528830528259277,,,
52200,0.2163447141647339,14.845634460449219,,,
52300,0.1633114367723465,15.720623016357422,,,
52400,0.10951702296733856,17.015512466430664,,,
52500,0.17811796069145203,15.377752304077148,,,
52600,0.1513536423444748,14.892735481262207,,,
52700,0.12039868533611298,16.345352172851562,,,
52800,0.10287608951330185,16.71786880493164,,,
52900,0.21232211589813232,14.100505828857422,,,
53000,0.21081040799617767,14.96474552154541,,,
53100,0.13341958820819855,15.806400299072266,,,
53200,0.1447657197713852,15.518310546875,,,
53300,0.13002006709575653,15.981115341186523,,,
53400,0.10928168147802353,16.9145450592041,,,
53500,0.13443723320960999,16.19968032836914,,,
53600,0.1541673243045807,14.933207511901855,,,
53700,0.1996723711490631,14.586807250976562,,,
53800,0.12004169821739197,16.16427230834961,,,
53900,0.1284838765859604,15.877631187438965,,,
54000,0.1096145510673523,16.423826217651367,,,
54100,0.13894912600517273,16.313631057739258,,,
54200,0.12943841516971588,15.681365966796875,,,
54300,0.14126835763454437,15.612386703491211,,,
54400,0.13544303178787231,15.824392318725586,,,
54500,0.16015742719173431,15.67783260345459,,,
54600,0.09965171664953232,16.769760131835938,,,
54700,0.11596329510211945,16.974061965942383,,,
54800,0.13840949535369873,16.101093292236328,,,
54900,0.09710609912872314,17.23342514038086,,,
55000,0.1692797839641571,15.145771026611328,,,
55100,0.12304454296827316,16.39547348022461,,,
55200,0.14703533053398132,16.21045684814453,,,
55300,0.08679410070180893,17.98278045654297,,,
55400,0.08475731313228607,17.430288314819336,,,
55500,0.1080823466181755,17.375680923461914,,,
55600,0.16169825196266174,16.015281677246094,,,
55700,0.137548565864563,15.702461242675781,,,
55800,0.1590246856212616,16.28915786743164,,,
55900,0.14903822541236877,15.360578536987305,,,
56000,0.16420912742614746,15.467586517333984,,,
56100,0.1785391867160797,15.163125038146973,,,
56200,0.1036285012960434,16.91258430480957,,,
56300,0.1834717094898224,14.96360969543457,,,
56400,0.08553920686244965,17.309158325195312,,,
56500,0.15778076648712158,14.897027969360352,,,
56600,0.1255311667919159,16.696353912353516,,,
56700,0.19250445067882538,14.221566200256348,,,
56800,0.12398531287908554,16.17015838623047,,,
56900,0.13149864971637726,16.328773498535156,,,
57000,0.15440082550048828,16.274595260620117,,,
57100,0.1267709583044052,16.183746337890625,,,
57200,0.17383044958114624,15.160601615905762,,,
57300,0.12208062410354614,15.630786895751953,,,
57400,0.174345001578331,14.631904602050781,,,
57500,0.14225542545318604,16.089353561401367,,,
57600,0.1320035755634308,15.712043762207031,,,
57700,0.1627846658229828,15.735150337219238,,,
57800,0.19808648526668549,14.950639724731445,,,
57900,0.15324261784553528,15.626242637634277,,,
58000,0.11387255042791367,17.17997932434082,,,
58100,0.13089969754219055,15.45756721496582,,,
58200,0.17139774560928345,14.787360191345215,,,
58300,0.14672423899173737,15.80294418334961,,,
58400,0.10424590110778809,16.713151931762695,,,
58500,0.13605496287345886,16.242076873779297,,,
58600,0.10726368427276611,18.065174102783203,,,
58700,0.14594653248786926,15.942680358886719,,,
58800,0.1908995807170868,14.33127212524414,,,
58900,0.09778234362602234,17.04922866821289,,,
59000,0.1268228143453598,15.897302627563477,,,
59100,0.15693432092666626,15.05303955078125,,,
59200,0.14782659709453583,16.241031646728516,,,
59300,0.1345338523387909,16.537126541137695,,,
59400,0.12184548377990723,16.474063873291016,,,
59500,0.2052001804113388,14.16182804107666,,,
59600,0.13034015893936157,16.057231903076172,,,
59700,0.1530071347951889,15.324475288391113,,,
59800,0.11474110931158066,16.041284561157227,,,
59900,0.09928703308105469,16.639892578125,,,
60000,0.1139247715473175,17.053001403808594,,,
60100,0.14581695199012756,15.665023803710938,,,
60200,0.12781479954719543,16.304340362548828,,,
60300,0.12943977117538452,16.185260772705078,,,
60400,0.13718977570533752,16.03972625732422,,,
60500,0.18809090554714203,14.590446472167969,,,
60600,0.10973076522350311,16.354732513427734,,,
60700,0.12019477784633636,16.38327407836914,,,
60800,0.14848291873931885,14.706199645996094,,,
60900,0.2050170600414276,14.421749114990234,,,
61000,0.14949379861354828,15.384381294250488,,,
61100,0.1191009134054184,16.696216583251953,,,
61200,0.12699192762374878,16.98725128173828,,,
61300,0.13721755146980286,15.919593811035156,,,
61400,0.1720658540725708,15.118258476257324,,,
61500,0.23199674487113953,14.340019226074219,,,
61600,0.14644163846969604,15.751771926879883,,,
61700,0.1379539668560028,15.758773803710938,,,
61800,0.11898329854011536,17.045936584472656,,,
61900,0.14841249585151672,15.658950805664062,,,
62000,0.11408143490552902,16.430580139160156,,,
62100,0.14665229618549347,15.042485237121582,,,
62200,0.15880320966243744,15.323537826538086,,,
62300,0.12279528379440308,15.89852237701416,,,
62400,0.11771916598081589,16.626163482666016,,,
62500,0.18408772349357605,14.35597038269043,,,
62600,0.1647365391254425,15.094374656677246,,,
62700,0.13564693927764893,15.4598388671875,,,
62800,0.13776648044586182,16.296669006347656,,,
62900,0.09608431160449982,17.17389678955078,,,
63000,0.1191977858543396,16.23371696472168,,,
63100,0.12218388170003891,16.5424861907959,,,
63200,0.11073716729879379,17.240550994873047,,,
63300,0.15000252425670624,15.530411720275879,,,
63400,0.1375713348388672,15.472463607788086,,,
63500,0.1813555657863617,14.946832656860352,,,
63600,0.1485174298286438,15.664453506469727,,,
63700,0.136051207780838,16.22161865234375,,,
63800,0.12182804197072983,16.417184829711914,,,
63900,0.1680939644575119,15.086902618408203,,,
64000,0.1307390332221985,16.237031936645508,,,
64100,0.13932262361049652,16.278087615966797,,,
64200,0.15199385583400726,15.673284530639648,,,
64300,0.15838073194026947,15.408651351928711,,,
64400,0.15036289393901825,15.176246643066406,,,
64500,0.11694687604904175,16.713449478149414,,,
64600,0.16022460162639618,14.437704086303711,,,
64700,0.15875381231307983,15.207239151000977,,,
64800,0.1805378645658493,15.52766227722168,,,
64900,0.18702350556850433,14.707483291625977,,,
65000,0.16954362392425537,14.675241470336914,,,
65100,0.12171798199415207,15.784932136535645,,,
65200,0.14313174784183502,16.028356552124023,,,
65300,0.14972534775733948,15.299699783325195,,,
65400,0.1933494508266449,14.993885040283203,,,
65500,0.12231212109327316,16.052316665649414,,,
65600,0.09771609306335449,16.704587936401367,,,
65700,0.0936327800154686,17.312389373779297,,,
65800,0.1717066764831543,14.52991771697998,,,
65900,0.11378827691078186,16.0833740234375,,,
66000,0.1390148401260376,15.599874496459961,,,
66100,0.15121954679489136,15.19179916381836,,,
66200,0.16785483062267303,15.79788589477539,,,
66300,0.15193702280521393,16.225807189941406,,,
66400,0.14361804723739624,16.00074005126953,,,
66500,0.1116616353392601,17.24863052368164,,,
66600,0.1318756490945816,15.823831558227539,,,
66700,0.1684398055076599,16.12745475769043,,,
66800,0.12906378507614136,15.672664642333984,,,
66900,0.127346470952034,16.16638946533203,,,
67000,0.11959805339574814,16.507396697998047,,,
67100,0.1314323991537094,16.215892791748047,,,
67200,0.15238487720489502,15.185556411743164,,,
67300,0.1332148313522339,15.900822639465332,,,
67400,0.10258179157972336,18.14529037475586,,,
67500,0.15718704462051392,15.033650398254395,,,
67600,0.16213953495025635,14.999425888061523,,,
67700,0.1931849718093872,15.058485984802246,,,
67800,0.14936399459838867,16.00170135498047,,,
67900,0.11572462320327759,16.192913055419922,,,
68000,0.16424360871315002,15.611006736755371,,,
68100,0.17798468470573425,14.907524108886719,,,
68200,0.13857720792293549,16.356487274169922,,,
68300,0.11839010566473007,16.30687141418457,,,
68400,0.1482660472393036,15.114158630371094,,,
68500,0.15521398186683655,15.327006340026855,,,
68600,0.15599513053894043,15.236675262451172,,,
68700,0.1754869669675827,15.043375015258789,,,
68800,0.1507662683725357,15.552322387695312,,,
68900,0.14600403606891632,15.465139389038086,,,
69000,0.17917737364768982,14.2666015625,,,
69100,0.13062787055969238,15.338068008422852,,,
69200,0.11183549463748932,16.291580200195312,,,
69300,0.11354425549507141,16.521291732788086,,,
69400,0.1886359453201294,14.552713394165039,,,
69500,0.10865415632724762,17.152748107910156,,,
69600,0.11128468811511993,17.0781307220459,,,
69700,0.12310205399990082,15.939044952392578,,,
69800,0.16316629946231842,15.308720588684082,,,
69900,0.16490821540355682,14.97757339477539,,,
70000,0.11695665121078491,16.504474639892578,,,
70100,0.16263867914676666,14.915603637695312,,,
70200,0.1942671835422516,14.588485717773438,,,
70300,0.18746814131736755,14.540873527526855,,,
70400,0.22836367785930634,13.190376281738281,,,
70500,0.2251652181148529,14.900096893310547,,,
70600,0.10646764934062958,17.3223876953125,,,
70700,0.12091229856014252,16.598796844482422,,,
70800,0.1964019536972046,14.910964965820312,,,
70900,0.14078426361083984,15.716282844543457,,,
71000,0.14330163598060608,15.331937789916992,,,
71100,0.1982758492231369,14.77309799194336,,,
71200,0.14290162920951843,15.959906578063965,,,
71300,0.21877753734588623,14.251578330993652,,,
71400,0.13156533241271973,15.534077644348145,,,
71500,0.14590534567832947,15.407767295837402,,,
71600,0.20280897617340088,14.300477981567383,,,
71700,0.13916443288326263,16.034372329711914,,,
71800,0.15330351889133453,15.520282745361328,,,
71900,0.14692963659763336,15.954231262207031,,,
72000,0.18645863234996796,14.06761646270752,,,
72100,0.17030952870845795,14.62893295288086,,,
72200,0.14129352569580078,16.109874725341797,,,
72300,0.12551142275333405,16.073379516601562,,,
72400,0.09747008979320526,17.951265335083008,,,
72500,0.087480828166008,17.604206085205078,,,
72600,0.11167263984680176,16.610496520996094,,,
72700,0.1463753879070282,15.314163208007812,,,
72800,0.1214684396982193,16.30069351196289,,,
72900,0.12529665231704712,16.143566131591797,,,
73000,0.11786280572414398,16.5533447265625,,,
73100,0.2487521469593048,13.3955078125,,,
73200,0.1300046741962433,16.936004638671875,,,
73300,0.1380188912153244,15.581232070922852,,,
73400,0.13298702239990234,15.96966552734375,,,
73500,0.15122435986995697,15.009676933288574,,,
73600,0.158331960439682,15.225488662719727,,,
73700,0.09696219861507416,17.56809425354004,,,
73800,0.1291123628616333,16.323932647705078,,,
73900,0.11172521114349365,16.41077423095703,,,
74000,0.126698836684227,16.49988555908203,,,
74100,0.1067236065864563,16.743553161621094,,,
74200,0.08541226387023926,17.27191925048828,,,
74300,0.10638314485549927,16.743181228637695,,,
74400,0.11502254009246826,16.60526466369629,,,
74500,0.16501304507255554,15.794767379760742,,,
74600,0.11744424700737,17.16062355041504,,,
74700,0.11070767045021057,16.654869079589844,,,
74800,0.15439249575138092,15.230396270751953,,,
74900,0.14362648129463196,16.209930419921875,,,
75000,0.1142769306898117,16.431964874267578,,,
75100,0.10688751190900803,16.743913650512695,,,
75200,0.17697551846504211,14.884571075439453,,,
75300,0.1842423975467682,14.599781036376953,,,
75400,0.15124784409999847,14.895000457763672,,,
75500,0.13271299004554749,15.655898094177246,,,
75600,0.14211444556713104,15.763239860534668,,,
75700,0.16661998629570007,15.310258865356445,,,
75800,0.1350078284740448,16.190692901611328,,,
75900,0.1496371030807495,16.010225296020508,,,
76000,0.1405225396156311,15.904321670532227,,,
76100,0.1083688884973526,16.99750518798828,,,
76200,0.11370924115180969,16.70553970336914,,,
76300,0.12915843725204468,16.47272300720215,,,
76400,0.15680885314941406,15.521302223205566,,,
76500,0.128904789686203,16.816051483154297,,,
76600,0.1412310004234314,16.06839370727539,,,
76700,0.180315300822258,14.864112854003906,,,
76800,0.16962045431137085,16.361936569213867,,,
76900,0.1912490725517273,14.614078521728516,,,
77000,0.18728169798851013,14.10805606842041,,,
77100,0.15849116444587708,15.498960494995117,,,
77200,0.15449663996696472,15.527212142944336,,,
77300,0.11608169972896576,16.262413024902344,,,
77400,0.1135072335600853,16.54578399658203,,,
77500,0.09975293278694153,16.842424392700195,,,
77600,0.13017700612545013,16.263912200927734,,,
77700,0.11285397410392761,17.035898208618164,,,
77800,0.08665233850479126,17.902883529663086,,,
77900,0.1371402144432068,15.791486740112305,,,
78000,0.1419951617717743,15.61054801940918,,,
78100,0.13994567096233368,15.321036338806152,,,
78200,0.18942920863628387,14.486307144165039,,,
78300,0.2321430891752243,14.136192321777344,,,
78400,0.16837024688720703,14.77305793762207,,,
78500,0.11197564005851746,16.374908447265625,,,
78600,0.09232780337333679,17.72939109802246,,,
78700,0.18973354995250702,14.752157211303711,,,
78800,0.16951054334640503,14.878921508789062,,,
78900,0.1451803594827652,15.55321979522705,,,
79000,0.13601772487163544,15.756343841552734,,,
79100,0.08123722672462463,17.445884704589844,,,
79200,0.1807834357023239,16.154205322265625,,,
79300,0.11855268478393555,16.40178680419922,,,
79400,0.19876325130462646,14.108818054199219,,,
79500,0.13214997947216034,16.102155685424805,,,
79600,0.16293467581272125,15.453458786010742,,,
79700,0.24180930852890015,13.814813613891602,,,
79800,0.14703264832496643,15.642325401306152,,,
79900,0.12238630652427673,16.135231018066406,,,
80000,0.1452392041683197,15.68402099609375,,,
80100,0.13012035191059113,16.260087966918945,,,
80200,0.21725361049175262,15.078790664672852,,,
80300,0.1136845052242279,16.55944061279297,,,
80400,0.12578123807907104,17.00374984741211,,,
80500,0.17371885478496552,14.50718879699707,,,
80600,0.19393500685691833,14.35100269317627,,,
80700,0.15911567211151123,14.704484939575195,,,
80800,0.1746746003627777,14.95074462890625,,,
80900,0.11747758835554123,16.7945556640625,,,
81000,0.15732909739017487,14.815753936767578,,,
81100,0.09183482825756073,17.556377410888672,,,
81200,0.18859855830669403,15.213930130004883,,,
81300,0.1273854672908783,15.723560333251953,,,
81400,0.15490475296974182,14.77000904083252,,,
81500,0.17546236515045166,14.996593475341797,,,
81600,0.1304352581501007,15.530107498168945,,,
81700,0.1178058311343193,16.391342163085938,,,
81800,0.11318882554769516,16.463655471801758,,,
81900,0.15103688836097717,16.214862823486328,,,
82000,0.18739402294158936,14.246079444885254,,,
82100,0.14895403385162354,15.690986633300781,,,
82200,0.17535921931266785,14.70154094696045,,,
82300,0.16190336644649506,15.880388259887695,,,
82400,0.13050580024719238,16.749818801879883,,,
82500,0.12258444726467133,16.633975982666016,,,
82600,0.11146120727062225,16.95697784423828,,,
82700,0.15523689985275269,14.515512466430664,,,
82800,0.13027000427246094,15.65216064453125,,,
82900,0.17808079719543457,14.65333366394043,,,
83000,0.09236204624176025,17.41217803955078,,,
83100,0.12117385864257812,16.80848503112793,,,
83200,0.10840191692113876,16.66412353515625,,,
83300,0.13346001505851746,15.739696502685547,,,
83400,0.12933902442455292,15.618640899658203,,,
83500,0.16828832030296326,15.33285140991211,,,
83600,0.1206432580947876,16.390138626098633,,,
83700,0.11347021162509918,17.324913024902344,,,
83800,0.11725778877735138,17.361345291137695,,,
83900,0.15862396359443665,15.524188041687012,,,
84000,0.11922469735145569,16.19373321533203,,,
84100,0.17127370834350586,15.009027481079102,,,
84200,0.0933767706155777,17.569801330566406,,,
84300,0.15402556955814362,15.078142166137695,,,
84400,0.13981527090072632,15.333754539489746,,,
84500,0.12177427113056183,16.428050994873047,,,
84600,0.1318334937095642,16.00479507446289,,,
84700,0.14541272819042206,15.257198333740234,,,
84800,0.16919170320034027,14.942258834838867,,,
84900,0.15716561675071716,16.117101669311523,,,
85000,0.11968406289815903,15.740777015686035,,,
85100,0.12900622189044952,15.935212135314941,,,
85200,0.17282241582870483,14.538248062133789,,,
85300,0.1738835573196411,14.72201156616211,,,
85400,0.13097931444644928,16.5494441986084,,,
85500,0.15947778522968292,15.198974609375,,,
85600,0.13092993199825287,15.839642524719238,,,
85700,0.143263041973114,16.386215209960938,,,
85800,0.11785857379436493,16.417327880859375,,,
85900,0.11297319829463959,16.90876579284668,,,
86000,0.1482890248298645,15.18148422241211,,,
86100,0.08167482912540436,18.093101501464844,,,
86200,0.1617346554994583,14.689897537231445,,,
86300,0.21785074472427368,13.851099014282227,,,
86400,0.10194563865661621,16.8532772064209,,,
86500,0.11665190756320953,16.25347328186035,,,
86600,0.1756807565689087,15.119278907775879,,,
86700,0.1392553746700287,16.45284652709961,,,
86800,0.15285125374794006,14.727256774902344,,,
86900,0.17410025000572205,15.235733985900879,,,
87000,0.09286993741989136,16.96306800842285,,,
87100,0.126996248960495,15.93332290649414,,,
87200,0.13169316947460175,15.699394226074219,,,
87300,0.144833505153656,15.755818367004395,,,
87400,0.12308704853057861,16.31623649597168,,,
87500,0.1672888696193695,15.11003303527832,,,
87600,0.12008024752140045,16.13803482055664,,,
87700,0.1614571064710617,15.788620948791504,,,
87800,0.16478575766086578,14.802034378051758,,,
87900,0.1148068904876709,16.415342330932617,,,
88000,0.10385923087596893,17.18523406982422,,,
88100,0.1266738772392273,16.105087280273438,,,
88200,0.17775198817253113,14.55549430847168,,,
88300,0.10329465568065643,17.208736419677734,,,
88400,0.12442773580551147,15.963897705078125,,,
88500,0.11405958980321884,16.210529327392578,,,
88600,0.13525614142417908,15.954863548278809,,,
88700,0.1637929081916809,15.974607467651367,,,
88800,0.11561575531959534,16.748815536499023,,,
88900,0.11430472135543823,16.789148330688477,,,
89000,0.1564856916666031,15.241754531860352,,,
89100,0.16099151968955994,15.077930450439453,,,
89200,0.19264236092567444,13.893715858459473,,,
89300,0.15367689728736877,14.91731071472168,,,
89400,0.1226777657866478,15.677979469299316,,,
89500,0.13928824663162231,15.572466850280762,,,
89600,0.0990075096487999,16.887954711914062,,,
89700,0.12673205137252808,16.24662208557129,,,
89800,0.14886975288391113,15.576336860656738,,,
89900,0.13810305297374725,15.553398132324219,,,
90000,0.1572503298521042,15.51563835144043,,,
90100,0.10979992151260376,16.435379028320312,,,
90200,0.20443680882453918,15.332807540893555,,,
90300,0.17442414164543152,14.912971496582031,,,
90400,0.11436012387275696,16.534276962280273,,,
90500,0.1433659791946411,15.498927116394043,,,
90600,0.18751251697540283,14.903852462768555,,,
90700,0.13976137340068817,15.854851722717285,,,
90800,0.14516955614089966,15.897701263427734,,,
90900,0.16133758425712585,15.369097709655762,,,
91000,0.11388974636793137,16.421079635620117,,,
91100,0.12404876202344894,15.975433349609375,,,
91200,0.12508147954940796,15.692774772644043,,,
91300,0.12598125636577606,16.240245819091797,,,
91400,0.12305670231580734,16.69472885131836,,,
91500,0.16374897956848145,15.212749481201172,,,
91600,0.17267537117004395,14.569387435913086,,,
91700,0.2304898500442505,13.739448547363281,,,
91800,0.13592982292175293,16.386470794677734,,,
91900,0.11731713265180588,16.294519424438477,,,
92000,0.14464816451072693,16.62173843383789,,,
92100,0.13810041546821594,15.909075736999512,,,
92200,0.10518330335617065,16.84494400024414,,,
92300,0.14050081372261047,15.4865083694458,,,
92400,0.18230924010276794,15.345070838928223,,,
92500,0.21235398948192596,13.617420196533203,,,
92600,0.11808817088603973,16.553184509277344,,,
92700,0.10584144294261932,16.625591278076172,,,
92800,0.14351226389408112,16.605953216552734,,,
92900,0.11834937334060669,16.503009796142578,,,
93000,0.15822109580039978,15.195966720581055,,,
93100,0.21643605828285217,13.44015121459961,,,
93200,0.22057867050170898,13.727518081665039,,,
93300,0.09613736718893051,16.95996856689453,,,
93400,0.19182322919368744,14.58880615234375,,,
93500,0.160080686211586,15.730920791625977,,,
93600,0.183819979429245,14.835153579711914,,,
93700,0.11781366169452667,16.124725341796875,,,
93800,0.09307478368282318,17.679725646972656,,,
93900,0.09725853055715561,16.99823760986328,,,
94000,0.13712474703788757,16.557785034179688,,,
94100,0.13823261857032776,15.592933654785156,,,
94200,0.1686493158340454,15.560293197631836,,,
94300,0.14337418973445892,15.31198501586914,,,
94400,0.16658851504325867,15.280012130737305,,,
94500,0.14869485795497894,15.388334274291992,,,
94600,0.09426112473011017,16.936752319335938,,,
94700,0.1228490024805069,16.346525192260742,,,
94800,0.15970370173454285,15.338258743286133,,,
94900,0.16146491467952728,14.91712760925293,,,
95000,0.20714358985424042,13.844034194946289,,,
95100,0.20717810094356537,14.063560485839844,,,
95200,0.13871586322784424,16.068706512451172,,,
95300,0.07627131044864655,17.686805725097656,,,
95400,0.11862670630216599,16.55954933166504,,,
95500,0.1051785796880722,16.865598678588867,,,
95600,0.16310855746269226,14.65582275390625,,,
95700,0.14539717137813568,15.91030502319336,,,
95800,0.17703251540660858,15.770927429199219,,,
95900,0.19300350546836853,14.63736343383789,,,
96000,0.16412603855133057,15.139474868774414,,,
96100,0.12309166043996811,16.350034713745117,,,
96200,0.1605171263217926,16.181610107421875,,,
96300,0.13295911252498627,16.258991241455078,,,
96400,0.1670694351196289,15.801055908203125,,,
96500,0.15726080536842346,14.990894317626953,,,
96600,0.11711965501308441,16.190004348754883,,,
96700,0.15843692421913147,15.383899688720703,,,
96800,0.08508303016424179,17.689773559570312,,,
96900,0.11000971496105194,17.50235939025879,,,
97000,0.10188423842191696,16.393611907958984,,,
97100,0.1327318400144577,15.549169540405273,,,
97200,0.10161072015762329,16.62981414794922,,,
97300,0.154500812292099,16.791425704956055,,,
97400,0.2049192190170288,15.356548309326172,,,
97500,0.10081595182418823,16.984840393066406,,,
97600,0.12836214900016785,15.871458053588867,,,
97700,0.17978942394256592,15.441511154174805,,,
97800,0.1268904060125351,16.337987899780273,,,
97900,0.12490646541118622,16.62753677368164,,,
98000,0.12199541181325912,16.607406616210938,,,
98100,0.11340965330600739,16.857439041137695,,,
98200,0.16643452644348145,14.683250427246094,,,
98300,0.15068835020065308,15.265819549560547,,,
98400,0.11863991618156433,16.27220916748047,,,
98500,0.24309414625167847,13.948102951049805,,,
98600,0.13890203833580017,16.52435302734375,,,
98700,0.17077121138572693,14.979371070861816,,,
98800,0.14370393753051758,15.917573928833008,,,
98900,0.1272638440132141,15.78315544128418,,,
99000,0.13897517323493958,16.205106735229492,,,
99100,0.16262023150920868,15.730224609375,,,
99200,0.14121893048286438,15.942255020141602,,,
99300,0.10253342986106873,16.69518280029297,,,
99400,0.08267882466316223,17.841583251953125,,,
99500,0.18267998099327087,14.851959228515625,,,
99600,0.13432401418685913,15.761826515197754,,,
99700,0.12387232482433319,17.086219787597656,,,
99800,0.12146136164665222,16.84032440185547,,,
99900,0.13216014206409454,15.85641098022461,,,
